content_id,content_type_id,title,addr1,addr2,area_code,sigungu_code,mapx,mapy,query_area_code,query_content_type_id,source_file,주석_입력원문,주석_변환,주석_근거함수,주석_해석
3533003,32,글림풀빌라,강원특별자치도 양양군 현남면 동산큰길 11,,32,7,128.7589721719,37.9769815672,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=3533003 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3536383,32,"기억스테이(ㄱstay), 메모리스테이",강원특별자치도 강릉시 창해로370번길 3 (강문동),,32,1,128.9169552033,37.7958000874,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=3536383 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2801593,32,도그밀리(DOGMILY),강원특별자치도 평창군 방림면 감동지길 100,,32,15,128.2729367936,37.4781855533,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=2801593 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2757631,32,라마다호텔&스위트평창,강원특별자치도 평창군 대관령면 오목길 107,,32,15,128.7179634388,37.6595036538,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=2757631 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3044585,32,바다내음펜션,강원특별자치도 평창군 봉평면 흥정계곡길 410,,32,15,128.3311210307,37.6438730481,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=3044585 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
138900,32,보노펜션,강원특별자치도 양양군 손양면 선사유적로 240-29,,32,7,128.6864124691,38.0535323784,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=138900 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
979536,32,복골온천펜션,강원특별자치도 양양군 강현면 복골길201번길 58,,32,7,128.5654068117,38.1416308966,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=979536 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3539443,32,산성펜션텔,강원특별자치도 강릉시 강동면 산성우리길 12-5,,32,1,129.0243769535,37.6783268789,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=3539443 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
1972030,32,상유재,강원특별자치도 정선군 정선읍 봉양3길 22-8,,32,11,128.6606826368,37.3794293286,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=1972030 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
138661,32,샬레리조트,강원특별자치도 평창군 봉평면 석이바우길 71-20,,32,15,128.3490214575,37.5758479263,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=138661 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2603352,32,세인트존스 호텔,강원특별자치도 강릉시 창해로 307,,32,1,128.9186301059,37.7940780970,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=2603352 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3537760,32,안목을높이다,강원특별자치도 강릉시 창해로 27 (견소동),,32,1,128.9445533809,37.7744003243,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=3537760 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3533009,32,인스턴트호텔,강원특별자치도 양양군 현남면 동산큰길 80,층,32,7,128.7572888566,37.9813199202,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=3533009 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2433873,32,인제스피디움,강원특별자치도 인제군 기린면 상하답로 130,,32,10,128.2950634635,38.0012086833,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=2433873 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3534477,32,코스테,강원특별자치도 강릉시 사천면 해안로 725-2,,32,1,128.8895513798,37.8195940205,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=3534477 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3536898,32,페리아902,강원특별자치도 강릉시 사천면 해안로 902,,32,1,128.8769188198,37.8313896308,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=3536898 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
951444,32,홀리데이인&스위트 알펜시아 평창,강원특별자치도 평창군 대관령면 솔봉로 325,,32,15,128.6685317384,37.6609136479,32,32,raw/q07_p0001.json,runs/pet_api_20260919_183904/raw/q07_p0001.json,contentid=951444 → content_id; contenttypeid=32 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3537206,39,강릉 중화짬뽕빵,강원특별자치도 강릉시 금성로13번길 17 (성남동),,32,1,128.9001719187,37.7533574475,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3537206 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3536570,39,강릉 한우타운,강원특별자치도 강릉시 창해로 283 (강문동),,32,1,128.9228132064,37.7894287164,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3536570 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3544073,39,강릉김군박군횟집,강원특별자치도 강릉시 난설헌로 203-18 (초당동),,32,1,128.9126695775,37.7925975964,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3544073 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2558052,39,고목,강원특별자치도 춘천시 남산면 남이섬길 1,남이섬 내 중앙잣나무길 중간,32,13,127.5261035858,37.7901159965,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=2558052 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3535266,39,고씨네 동해막국수 강문본점,강원특별자치도 강릉시 창해로350번길 25 (강문동),1층~3층,32,1,128.9172912659,37.7963861364,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3535266 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2782917,39,글라스하우스,강원특별자치도 고성군 토성면 천진해변길 43,,32,2,128.5598869325,38.2606724874,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=2782917 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3532895,39,꿀꺽,강원특별자치도 강릉시 해안로 292 (강문동),6호,32,1,128.9202106032,37.7913701078,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3532895 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3536590,39,난설헌메밀촌,강원특별자치도 강릉시 난설헌로 105 (포남동),라동,32,1,128.9038289338,37.7852954912,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3536590 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3536831,39,다경횟집,강원특별자치도 강릉시 주문진읍 신리천로 11-1,,32,1,128.8289436783,37.8859268228,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3536831 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3536440,39,다이닝조개,강원특별자치도 강릉시 해안로 280 (강문동),4호,32,1,128.9209633368,37.7906007670,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3536440 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3537624,39,도깨비젤라또,강원특별자치도 강릉시 주문진읍 해안로 1605,"1, 2층",32,1,128.8337851075,37.8795082163,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3537624 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3535427,39,배니닭강정,강원특별자치도 강릉시 금성로13번길 3-1 (성남동),,32,1,128.8991719800,37.7542850985,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3535427 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2665662,39,사니다카페,강원특별자치도 원주시 호저면 칠봉로 109-127,,32,9,127.9145018054,37.4066870985,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=2665662 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2558084,39,섬향기,강원특별자치도 춘천시 남산면 남이섬길 1,,32,13,127.5261035858,37.7901159965,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=2558084 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3538157,39,송천휴게소식당,강원특별자치도 강릉시 연곡면 진고개로 781-1,,32,1,128.6382571632,37.8270188351,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3538157 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3534103,39,에이엠브레드앤커피,강원특별자치도 강릉시 창해로14번길 24 (견소동),,32,1,128.9475503959,37.7723867269,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3534103 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
623279,39,옛날초당순두부,강원특별자치도 강릉시 운정길 141,,32,1,128.8928076584,37.7868034346,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=623279 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
2676217,39,유기농카페,강원특별자치도 춘천시 신북읍 지내고탄로 184,,32,13,127.7303525909,37.9463155031,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=2676217 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3536819,39,찜대감,강원특별자치도 강릉시 해안로 292 (강문동),,32,1,128.9202106032,37.7913701078,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3536819 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3533668,39,초당맷돌젤라또,강원특별자치도 강릉시 초당순두부길 71 (초당동),,32,1,128.9153472023,37.7897563106,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3533668 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3536274,39,초당본가짬뽕순두부,강원특별자치도 강릉시 초당순두부길 97 (초당동),,32,1,128.9157526551,37.7918921824,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3536274 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3458390,39,카페 264,강원특별자치도 원주시 서원대로 264 (단계동),,32,9,127.9379794380,37.3390286876,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3458390 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3548869,39,카페 가배초당,강원특별자치도 강릉시 난설헌로 228-35 (초당동),1층,32,1,128.9151472182,37.7898229656,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3548869 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
3535809,39,크림브리즈,강원특별자치도 강릉시 옥계면 헌화로 467,1층,32,1,129.0529501574,37.6533914286,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=3535809 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
736117,39,풀내음,강원특별자치도 평창군 봉평면 메밀꽃길 13,,32,15,128.3712210593,37.6148771668,32,39,raw/q08_p0001.json,runs/pet_api_20260919_183904/raw/q08_p0001.json,contentid=736117 → content_id; contenttypeid=39 → content_type_id; areacode=32 → area_code. 이름·주소·좌표를 보존하고 query_*와 source_file을 추가.,Together_with_my_dog_cityselection/fetch_pet_tourapi.py:60 normalise_place(),API 등록 콘텐츠. 이 단계는 중복 제거·후보 도시 분류·반려견 규정 확인을 하지 않음.
